sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,confidence diff (enhanced - original)
μορφωμα,"form, shape",Joy,0.5736203789710999,Disgust,0.9365421533584596,0.36292177438735973
μορφωσις,"form, semblance",Joy,0.6609393358230591,Disgust,0.9996628761291504,0.3387235403060913
μορφωτρια,changing men into,Joy,0.4054778516292572,Disgust,0.9999645948410034,0.5944867432117462
μοσχιδιον,a young shoot,Joy,0.3604955077171325,Disgust,0.9999538660049438,0.6394583582878113
μοσχιον,a young calf,Joy,0.8003433346748352,Disgust,0.9973350167274476,0.19699168205261242
μοσχος,a young shoot,Disgust,0.3404691517353058,Joy,0.9998899698257446,0.6594208180904388
μοσχος,a calf,Disgust,0.3404691517353058,Joy,0.9998899698257446,0.6594208180904388
μοχλος,a bar,Disgust,0.8711759448051453,Fear,0.9868974089622498,0.11572146415710449
μῠαγρα,a mouse-trap,Disgust,0.5081489086151123,Joy,0.9951693415641784,0.48702043294906605
μυι,a fly,Disgust,0.4308410882949829,Joy,0.9999569654464722,0.5691158771514893
μυιοσοβη,a fly-flap,Anger,0.6825814247131348,Disgust,0.9999675750732422,0.3173861503601074
μῠκηνις,Mycenaean,Fear,0.4676639437675476,Joy,0.999309778213501,0.5316458344459534
μῠκηνη,"Mycene, Mycenae",Fear,0.6459144353866577,Joy,0.9999226331710817,0.35400819778442394
μυκονος,nan,Joy,0.5402444005012512,Disgust,0.999680995941162,0.4594365954399108
μυνη,"an excuse, pretence",Disgust,0.2842871248722076,Joy,0.9999470710754396,0.715659946203232
μῠρικινεος,tamarisk,Disgust,0.4207020103931427,Joy,0.9968538880348206,0.5761518776416779
μυρμηξ,a beast of prey,Sadness,0.4693751931190491,Joy,0.999963879585266,0.5305886864662169
μυστᾰγωγος,"one who initiates into mysteries, a mystagogue",Joy,0.5285504460334778,Disgust,0.9999667406082152,0.47141629457473744
μυστηριωτις,of,Fear,0.6335124373435974,Joy,0.999915599822998,0.36640316247940063
μυχμος,"moaning, groaning",Disgust,0.589702844619751,Joy,0.9531254768371582,0.3634226322174072
μῠχος,"the innermost place, inmost nook",Fear,0.5397357940673828,Disgust,0.999422550201416,0.4596867561340332
μυων,"a cluster of muscles, a muscle",Surprise,0.4333105087280273,Disgust,0.9991446733474731,0.5658341646194458
μυωψ,contracting the eyes,Fear,0.4185004830360412,Joy,0.7593492865562439,0.3408488035202027
μωλος,the toil,Disgust,0.4570764005184173,Sadness,0.999742329120636,0.5426659286022186
μωμος,"blame, ridicule, disgrace",Disgust,0.61455237865448,Joy,0.6443062424659729,0.02975386381149292
μωριη,"silliness, folly",Anger,0.850894570350647,Disgust,0.9945024251937866,0.14360785484313965
νᾰετης,an inhabitant,Fear,0.430834025144577,Trust,0.5951796770095825,0.1643456518650055
νακη,a wooly,Trust,0.3162112534046173,Fear,0.928058624267578,0.6118473708629607
νᾰκος,a fleece,Surprise,0.346901535987854,Fear,0.999902606010437,0.653001070022583
νανος,a dwarf,Joy,0.4446629881858825,Fear,0.9999825954437256,0.555319607257843
ναξος,Naxos,Joy,0.4706217050552368,Disgust,0.8474583625793457,0.3768366575241089
νᾱοφυλαξ,the keeper of a temple,Fear,0.486167311668396,Disgust,0.9999607801437378,0.5137934684753418
ναπος,nan,Fear,0.4908638596534729,Disgust,0.9998061060905457,0.5089422464370728
ναρδος,"nard, spikenard, nard-oil",Anticipation,0.8078728318214417,Joy,0.9998083710670472,0.19193553924560558
ναρκισσος,the narcissus,Disgust,0.7917885780334473,Fear,0.9968011379241944,0.20501255989074718
νασμος,"a flowing stream, a stream",Joy,0.6438698172569275,Fear,0.9999165534973145,0.35604673624038696
ναυαρχις,the ship of the,Anger,0.3903189599514007,Disgust,0.9986189603805542,0.6083000004291534
ναυδετον,a ship's cable,Sadness,0.4019287228584289,Fear,0.7527161836624146,0.35078746080398565
ναυκληριον,the ship of a,Disgust,0.2608072757720947,Trust,0.9996479749679564,0.7388406991958617
ναυλον,"passage-money, the fare",Disgust,0.4612219929695129,Fear,0.9999206066131592,0.5386986136436462
ναυπηγια,shipbuilding,Fear,0.7207123041152954,Disgust,0.9999419450759888,0.27922964096069336
ναυπηγιον,"a shipbuilder's-yard, dockyard",Fear,0.6901229619979858,Disgust,0.9999090433120728,0.3097860813140869
ναυστολημα,anything conveyed by ship,Fear,0.6415841579437256,Joy,0.9983484745025636,0.356764316558838
ναυτια,"seasickness, qualmishness, disgust",Sadness,0.3778071701526642,Fear,0.9999260902404784,0.6221189200878142
ναυφθορια,"shipwreck, loss of ships",Disgust,0.9375727772712708,Fear,0.5886005759239197,-0.3489722013473511
νεανια,"a young man, youth",Disgust,0.4770472645759582,Joy,0.9980449676513672,0.5209977030754089
νεηνισκος,a youth,Surprise,0.7395777106285095,Disgust,0.9999589920043944,0.2603812813758849
νεβρος,"the young of the deer, a fawn",Fear,0.4688757956027984,Disgust,0.999955415725708,0.5310796201229095
νεικεστηρ,one who wrangles with,Disgust,0.5227531790733337,Fear,0.9999696016311646,0.4772164225578308
νεικος,"a quarrel, wrangle, strife",Disgust,0.340704470872879,Fear,0.9999772310256958,0.6592727601528168
νειλαιευς,from the Nile,Disgust,0.6562133431434631,Fear,0.9995294809341432,0.34331613779068004
νειλομετριον,a Nilometer,Disgust,0.542526125907898,Fear,0.9997801184654236,0.45725399255752563
νειλωις,situate on the Nile,Joy,0.2999200820922851,Fear,0.9997605681419371,0.6998404860496521
νειλωτης,in,Disgust,0.3194613456726074,Fear,0.9421111941337584,0.622649848461151
νειρα,nan,Disgust,0.392536997795105,Joy,0.9900946021080016,0.5975576043128966
νεκροκορινθια,the cinerary urns dug out of the tombs of Corinth,Trust,0.4599036574363708,Disgust,0.9999653100967408,0.5400616526603701
νεκρομαντειον,nan,Fear,0.515850841999054,Disgust,0.9999268054962158,0.48407596349716187
νεκυια,by which ghosts were called up and questioned,Disgust,0.6569277048110962,Joy,0.9999617338180542,0.343034029006958
νεμεη,nemus,Disgust,0.7317941188812256,Joy,0.9916881918907166,0.25989407300949097
νεμετωρ,an avenger,Joy,0.4523595571517944,Fear,0.9755042791366576,0.5231447219848633
νεμος,"a wooded pasture, glade",Surprise,0.255860835313797,Sadness,0.9664774537086488,0.7106166183948518
νεοδμης,newly tamed,Anticipation,0.5422475337982178,Joy,0.9999597072601318,0.45771217346191406
νεοθηξ,nan,Anticipation,0.2924898564815521,Joy,0.4594659805297851,0.16697612404823298
νεοιη,youthful passion,Disgust,0.4670771360397339,Joy,0.9998196959495544,0.5327425599098206
νεοκρας,newly mixed,Disgust,0.5371554493904114,Joy,0.6235146522521973,0.08635920286178589
νεοπτολεμος,new-warrior,Anticipation,0.6976693272590637,Joy,0.999958634376526,0.30228930711746227
νεοσπας,fresh-plucked,Joy,0.4935633242130279,Disgust,0.947729229927063,0.4541659057140351
νεοτης,youth,Sadness,0.5755439400672913,Joy,0.9999562501907348,0.4244123101234435
νερτος,nan,Fear,0.3961073756217956,Disgust,0.9998677968978882,0.6037604212760925
νευμα,a nod,Joy,0.3694110810756683,Disgust,0.9507448077201844,0.5813337266445162
νευρη,a string,Sadness,0.3848336338996887,Fear,0.9999665021896362,0.6151328682899475
νευρειη,nan,Disgust,0.735808253288269,Fear,0.9999839067459106,0.2641756534576416
νευρη,nan,Sadness,0.3848336338996887,Fear,0.9999665021896362,0.6151328682899475
νευρον,"a sinew, tendon;",Sadness,0.3405535221099853,Disgust,0.4904510974884033,0.14989757537841802
νευρορραφος,"one who stitches with sinews, a mender of shoes, cobbler",Joy,0.268270879983902,Fear,0.9999483823776244,0.7316775023937224
νεωκορος,the custodian of a temple,Fear,0.4183833003044128,Joy,0.9997219443321228,0.58133864402771
νεως,a temple,Disgust,0.5903749465942383,Joy,0.9998941421508788,0.4095191955566405
νηδυς,the stomach,Joy,0.3384977579116821,Disgust,0.9998770952224731,0.661379337310791
νηλιποκαιβλεπελαιοι,barefoot and looking after oil,Trust,0.8368881940841675,Disgust,0.8936282396316528,0.05674004554748535
νηλειτις,"guiltless, harmless",Trust,0.9171980619430542,Joy,0.9999467134475708,0.0827486515045166
νημερτεια,"certainty, truth",Anticipation,0.5278750061988831,Joy,0.9998855590820312,0.4720105528831482
νηνεμιη,"stillness in the air, a calm",Joy,0.579771101474762,Fear,0.994351863861084,0.414580762386322
νηπιη,childhood,Fear,0.8819705247879028,Joy,0.9990142583847046,0.11704373359680176
νησιδιον,an islet,Disgust,0.553551197052002,Joy,0.999953031539917,0.44640183448791504
νησιτης,of,Fear,0.3506655097007751,Disgust,0.9241684675216676,0.5735029578208926
νηστεια,a fast,Anticipation,0.3684879839420318,Joy,0.9999003410339355,0.6314123570919037
νησυδριον,nan,Fear,0.6506589651107788,Joy,0.9999597072601318,0.349300742149353
νηττα,a duck,Fear,0.8557255268096924,Disgust,0.9958661794662476,0.14014065265655518
νητταριον,a little duck,Fear,0.4319939613342285,Disgust,0.9982692003250122,0.5662752389907837
νηφᾰλιευς,nan,Fear,0.925313413143158,Disgust,0.886302649974823,-0.03901076316833496
νικος,nan,Trust,0.4163952469825744,Joy,0.9999690055847168,0.5835737586021423
νιπτηρ,"a washing vessel, basin",Disgust,0.4025129377841949,Joy,0.9998321533203124,0.5973192155361176
νῐφοβλης,nan,Fear,0.7942980527877808,Disgust,0.9987332224845886,0.20443516969680786
νοημ,"that which is perceived, a perception, thought",Joy,0.4336170554161072,Fear,0.7703322172164917,0.3367151618003845
νοθοκαλλοσυνη,counterfeit charms,Trust,0.5795665383338928,Disgust,0.8708598613739014,0.29129332304000854
νομαρχης,the chief of an Egyptian province,Anger,0.7155523300170898,Disgust,0.9993791580200196,0.2838268280029298
νομη,"a pasture, pasturage",Disgust,0.5469525456428528,Fear,0.9998289346694946,0.45287638902664185
νομισμ,"anything sanctioned by usage, a custom, institution",Disgust,0.8884981870651245,Fear,0.9999722242355348,0.11147403717041027
νομοδῐδακτης,a teacher of the law,Trust,0.7791033983230591,Disgust,0.9460443258285522,0.16694092750549316
νομοφυλαξ,a guardian of the laws,Joy,0.5107802748680115,Trust,0.9999375343322754,0.4891572594642639
νους,"mind, perception",Disgust,0.3546560108661651,Trust,0.9302575588226318,0.5756015479564667
νοστος,a return home,Sadness,0.6068827509880066,Joy,0.999614715576172,0.3927319645881654
νοτις,"moisture, wet",Sadness,0.2792427241802215,Joy,0.5007143616676331,0.22147163748741155
νυκτερετης,one who rows by night,Joy,0.357033759355545,Disgust,0.9869087338447572,0.6298749744892123
νυμφευμα,"marriage, espousal",Joy,0.8273950815200806,Disgust,0.9670261740684508,0.13963109254837025
νωροψ,"flashing, gleaming",Fear,0.625489354133606,Joy,0.9999293088912964,0.37443995475769043
νωτον,the back,Surprise,0.339537113904953,Disgust,0.999968647956848,0.660431534051895
ξανθοθριξ,yellow-haired,Disgust,0.7798534035682678,Joy,0.9990286827087402,0.2191752791404724
ξανθοτης,yellowness,Sadness,0.4709715545177459,Joy,0.9999674558639526,0.5289959013462067
ξενιη,"the rights of a guest, hospitality, friendly entertainment",Anticipation,0.3926237821578979,Joy,0.9999338388442992,0.6073100566864014
ξενῐσις,the entertainment of guests,Joy,0.7265672087669373,Disgust,0.8954052925109863,0.16883808374404907
ξενοδοκος,"one who receives strangers, a host",Trust,0.826945424079895,Joy,0.9945726990699768,0.1676272749900818
ξενοδωτης,a host,Trust,0.4709860384464264,Joy,0.9999653100967408,0.5289792716503144
ξενοσυνη,hospitality,Trust,0.5850960612297058,Joy,0.9269893169403076,0.3418932557106018
ξῐφιδιον,a dagger,Fear,0.6000857949256897,Disgust,0.9981708526611328,0.3980850577354431
ξῐφιστηρ,a sword-belt,Disgust,0.5665627717971802,Fear,0.9945666790008544,0.4280039072036742
ξῠηλη,"a tool for scraping wood, a plane",Anger,0.4899087846279144,Joy,0.4525826275348663,-0.037326157093048096
ξῠρον,a rasor,Joy,0.5388395190238953,Fear,0.9540414810180664,0.41520196199417114
ξυστις,"a xystis, a robe of fine material, a robe of state",Joy,0.8407204151153564,Disgust,0.9880250096321106,0.14730459451675415
ξυστον,the polished shaft,Joy,0.6167889833450317,Fear,0.6730217933654785,0.05623281002044678
ξυστος,a covered colonnade,Joy,0.4786463677883148,Fear,0.998814582824707,0.5201682150363922
οβελος,a spit,Fear,0.5262201428413391,Disgust,0.9999399185180664,0.4737197756767273
οβρῐμοπατρη,daughter of a mighty sire,Sadness,0.6264637112617493,Joy,0.9999618530273438,0.3734981417655945
ογδοηκοντατεσσᾰρες,eighty-four,Disgust,0.3033599853515625,Joy,0.9998819828033448,0.6965219974517823
ογκα,nan,Disgust,0.4308221638202667,Fear,0.9560474753379822,0.5252253115177155
ογκιον,a case for arrows and other implements,Fear,0.6307039856910706,Disgust,0.967254638671875,0.33655065298080444
οδισμα,a road-way,Sadness,0.4239371120929718,Disgust,0.9971491694450378,0.573212057352066
οδιτης,"a wayfarer, traveller",Joy,0.4124325811862945,Disgust,0.8211084604263306,0.40867587924003607
οδοιποριη,"a journey, way",Anticipation,0.4533927738666534,Disgust,0.9887491464614868,0.5353563725948334
οδοιποριον,provisions for the voyage,Trust,0.4274477958679199,Joy,0.9986829161643982,0.5712351202964783
οδοποιια,the work of a pioneer,Disgust,0.4275411069393158,Joy,0.6757415533065796,0.2482004463672638
οδος,a threshold,Sadness,0.540022075176239,Disgust,0.9999690055847168,0.4599469304084778
οδος,"a way, path, track, road, highway",Sadness,0.540022075176239,Disgust,0.9999690055847168,0.4599469304084778
οδων,nan,Disgust,0.3981834650039673,Joy,0.9873213768005372,0.5891379117965699
οδων,nan,Disgust,0.3981834650039673,Joy,0.9873213768005372,0.5891379117965699
οζολαι,the Ozolae,Anger,0.3048364520072937,Joy,0.9936314225196838,0.6887949705123901
οθονη,fine linen,Disgust,0.3548018336296081,Fear,0.9997435212135316,0.6449416875839236
οιησις,"opinion, an opinion",Sadness,0.3761288523674011,Disgust,0.9999567270278932,0.623827874660492
οιις,a sheep,Anger,0.4923864006996155,Disgust,0.9999650716781616,0.5075786709785461
οικηιοτης,"kindred, relationship",Trust,0.4895097315311432,Disgust,0.6470435261726379,0.15753379464149475
οικειωμα,"kindred, relationship",Fear,0.6407312750816345,Disgust,0.9122840762138368,0.27155280113220226
οικευς,an inmate of one's house,Disgust,0.4925442636013031,Fear,0.9983322024345398,0.5057879388332367
οικησις,"the act of dwelling, habitation",Trust,0.7992448210716248,Fear,0.9512953758239746,0.15205055475234985
οικιον,nan,Joy,0.690257728099823,Fear,0.9857175350189208,0.2954598069190978
οικιστηρ,nan,Disgust,0.5288730263710022,Fear,0.9992490410804749,0.47037601470947266
οικοδομη,nan,Disgust,0.5728771686553955,Fear,0.9739761352539062,0.40109896659851074
οικοδομησις,the act,Disgust,0.5068250298500061,Fear,0.9377554655075072,0.4309304356575011
οικοδομια,"a building, edifice",Fear,0.7568308115005493,Disgust,0.9999004602432252,0.2430696487426759
οικος,"a house, abode, dwelling",Disgust,0.5199301242828369,Joy,0.9997419714927672,0.4798118472099303
οικοτριψ,a slave born and bred in the house,Fear,0.7073975801467896,Disgust,0.9998056292533876,0.292408049106598
οικοτυραννος,a domestic tyrant,Fear,0.4656599164009094,Disgust,0.9681481719017028,0.5024882555007933
οικοφθορος,"one who ruins a house, a prodigal",Fear,0.9347594380378724,Disgust,0.9682071805000304,0.03344774246215798
οικτισμος,lamentation,Trust,0.7794484496116638,Fear,0.9985155463218688,0.21906709671020497
οικτος,oh!,Joy,0.3386213183403015,Fear,0.9763334393501282,0.6377121210098267
οικωφελιη,"profit to a house, housewifery",Fear,0.5094539523124695,Disgust,0.9999545812606812,0.49050062894821167
οιμ,the swoop,Disgust,0.4713481664657593,Joy,0.9999661445617676,0.5286179780960083
οιμα,"a song, lay",Surprise,0.3641438782215118,Disgust,0.9990907907485962,0.6349469125270844
οιμος,"a way, road, path",Sadness,0.9281086325645448,Disgust,0.929002046585083,0.0008934140205382191
οιμωγη,"loud wailing, lamentation",Fear,0.2699622511863708,Disgust,0.9997825026512146,0.7298202514648438
οιμωγμα,"a cry of lamentation, wail",Anger,0.445362389087677,Disgust,0.9999653100967408,0.5546029210090638
οινανθη,the first shoot of the vine,Disgust,0.7176147103309631,Sadness,0.9980870485305786,0.2804723381996155
οινηρῠσις,a vessel for drawing wine,Anger,0.553893506526947,Disgust,0.9999693632125854,0.4460758566856384
οινοδοτης,giver of wine,Trust,0.3491089046001434,Disgust,0.9999581575393676,0.6508492529392242
οινος,wine,Joy,0.6042459011077881,Disgust,0.9999682903289796,0.3957223892211915
οινουττα,a cake,Joy,0.7166845202445984,Disgust,0.99996817111969,0.28328365087509166
οινοφυτα,nan,Joy,0.6934455633163452,Disgust,0.9999599456787108,0.3065143823623656
οινοψ,"wine-coloured, wine-dark",Joy,0.6898097395896912,Disgust,0.5968752503395081,-0.0929344892501831
οινων,a wine-cellar,Disgust,0.8109003901481628,Joy,0.9910534024238586,0.1801530122756958
οιοχιτων,"with only a tunic on, lightly clad",Joy,0.9512386918067932,Disgust,0.99994695186615,0.0487082600593568
οιστευτηρ,an archer,Fear,0.834226667881012,Trust,0.8419174551963806,0.007690787315368652
οιστοδεγμων,"an arrow-holder, a quiver",Anger,0.9375462532043456,Joy,0.7410142421722412,-0.19653201103210438
οιστος,an arrow,Surprise,0.2673565447330475,Joy,0.999686360359192,0.7323298156261445
οιστροπληξ,"stung by a gadfly, driven wild",Fear,0.8308817744255066,Disgust,0.6094778180122375,-0.22140395641326904
οιστρος,"the gadfly, breese",Anger,0.5239149928092957,Disgust,0.9997954964637756,0.47588050365448
οιτη,Oeta,Sadness,0.4425378739833832,Disgust,0.8646645545959473,0.4221266806125641
οκλᾰδια,"a folding-chair, camp-stool",Joy,0.9425418376922609,Disgust,0.8964961767196655,-0.046045660972595326
οκνος,"shrinking, hesitation, unreadiness, sluggishness",Joy,0.9558998346328736,Fear,0.875525712966919,-0.0803741216659547
οκτωκαιδεκετης,eighteen years old,Sadness,0.5163756012916565,Joy,0.9996452331542968,0.48326963186264027
ολεσηνωρ,man-destroying,Surprise,0.4622473418712616,Fear,0.9998810291290284,0.5376336872577668
ολεσιθηρ,beast-slaying,Disgust,0.5390694737434387,Joy,0.9999302625656128,0.4608607888221741
ολετ,nan,Surprise,0.6202257871627808,Joy,0.9999676942825316,0.37974190711975087
ολῐγαυλαξ,having little arable land,Joy,0.8513887524604797,Disgust,0.9999617338180542,0.14857298135757446
ολῐγηροσιη,want of arable land,Sadness,0.7083203196525574,Joy,0.9933023452758788,0.2849820256233214
ολῐγοετια,"fewness of years, youth",Sadness,0.4557324945926666,Disgust,0.9986795783042908,0.5429470837116241
ολῐγοφῐλια,fewness of friends,Sadness,0.4564399123191833,Joy,0.9986853003501892,0.5422453880310059
ολισθος,slipperiness,Anger,0.3910189568996429,Fear,0.9998745918273926,0.6088556349277496
ολκᾰς,"a ship which is towed, a ship of burthen, trading vessel, merchantman",Disgust,0.5147705078125,Joy,0.999788463115692,0.485017955303192
ολκη,"a drawing, dragging, tugging: a drawing on",Surprise,0.3229967951774597,Joy,0.9999535083770752,0.6769567131996155
ολοθρευτης,a destroyer,Disgust,0.8226336240768433,Joy,0.9999144077301024,0.17728078365325917
ολοιτροχος,volvo,Surprise,0.3722148239612579,Joy,0.999611794948578,0.6273969709873202
ολοκληρια,completeness,Disgust,0.6558578610420227,Joy,0.999925971031189,0.34406810998916626
ολολῡγη,any loud cry,Joy,0.5143086910247803,Sadness,0.9992201328277588,0.4849114418029785
ολολῡγμα,a loud cry,Sadness,0.5799596309661865,Disgust,0.9998061060905457,0.41984647512435913
ολοοιτροχος,nan,Surprise,0.5295710563659668,Joy,0.9999492168426514,0.47037816047668457
ολπη,a leathern oil-flask,Fear,0.5757788419723511,Joy,0.999940037727356,0.4241611957550049
ολπις,nan,Disgust,0.6379609107971191,Joy,0.9999258518218994,0.3619649410247803
ολυμπιον,the temple of Olympian Zeus,Trust,0.4576002061367035,Joy,0.9999699592590332,0.5423697531223297
ομᾰδος,"a noise, din",Anticipation,0.4230056405067444,Joy,0.999936819076538,0.5769311785697936
ομαιμοσυνη,blood-relationship,Fear,0.3429138660430908,Disgust,0.9998682737350464,0.6569544076919556
ομβρος,heavy rain,Surprise,0.5347330570220947,Fear,0.9993137121200562,0.4645806550979614
ομευνος,"a partner of the bed, consort",Disgust,0.4509601294994354,Trust,0.9822631478309632,0.5313030183315278
ομηγῠρις,"an assembly, meeting, company",Joy,0.936329424381256,Disgust,0.9998959302902222,0.06356650590896618
ομηλῐκια,sameness of age,Anticipation,0.630030632019043,Joy,0.9999545812606812,0.3699239492416382
ομηρειη,a giving of hostages,Disgust,0.7568032145500183,Trust,0.9898762106895448,0.23307299613952648
ομηρευμα,"a hostage, pledge",Fear,0.471417099237442,Disgust,0.9999446868896484,0.5285275876522064
ομογερων,one equally aged,Disgust,0.6636633276939392,Joy,0.9999603033065796,0.3362969756126404
ομοζυξ,yoked together,Disgust,0.5054052472114563,Trust,0.9996142387390136,0.49420899152755726
ομοηλιξ,nan,Disgust,0.4956100881099701,Trust,0.9244939088821412,0.42888382077217113
ομοκληρος,one who has an equal share,Trust,0.6221105456352234,Joy,0.9940913319587708,0.37198078632354736
ομολογημα,"that which is agreed upon, taken for granted, a postulate",Disgust,0.781857430934906,Trust,0.9999074935913086,0.2180500626564026
ομολωιος,nan,Trust,0.3911022245883941,Joy,0.9901180863380432,0.599015861749649
ομοπλοια,a sailing in company,Joy,0.8299403786659241,Trust,0.997192919254303,0.1672525405883789
ομφη,the voice of a god,Anger,0.4042477309703827,Joy,0.6900044679641724,0.2857567369937897
ομωνῠμια,"a having the same name, identity, an equivocal word",Disgust,0.5621408224105835,Joy,0.9987284541130066,0.4365876317024231
ομωχετης,holding,Sadness,0.7297444343566895,Disgust,0.9997901320457458,0.2700456976890564
ονεαρ,anything that profits,Sadness,0.3089635670185089,Joy,0.9970993995666504,0.6881358325481415
ονειδισμα,"insult, reproach, blame",Sadness,0.8588927388191223,Disgust,0.9999395608901978,0.14104682207107544
ονειδος,"reproach, censure, blame",Disgust,0.8995952606201172,Joy,0.9196401238441468,0.020044863224029652
ονεῐροκριτης,an interpreter of dreams,Fear,0.4832640290260315,Disgust,0.9879441261291504,0.5046800971031189
ονειρομαντις,an interpreter of dreams,Trust,0.2837818562984466,Disgust,0.9999477863311768,0.7161659300327301
ονηλατης,a donkey-driver,Disgust,0.6379779577255249,Joy,0.9999088048934937,0.36193084716796875
ονητωρ,nan,Joy,0.5840606093406677,Disgust,0.9958620071411132,0.41180139780044545
ονθος,the dung,Sadness,0.4329911172389984,Joy,0.9971051812171936,0.5641140639781952
οξαλμη,a sauce of vinegar and brine,Disgust,0.9187908172607422,Joy,0.704445481300354,-0.21434533596038818
οξυα,beech: a spear-shaft,Disgust,0.5830255150794983,Fear,0.999969244003296,0.4169437289237977
οξῠθῡμια,sudden anger,Disgust,0.8183945417404175,Fear,0.9885534048080444,0.17015886306762695
οξῠφρων,nan,Fear,0.914480447769165,Trust,0.9999408721923828,0.08546042442321777
οπαιον,a hole in the roof,Disgust,0.3125625550746918,Joy,0.9998657703399658,0.687303215265274
οπατωρ,by the same father,Disgust,0.3826294541358948,Joy,0.8960301280021667,0.513400673866272
οπιας,cheese from milk curdled with fig-juice,Joy,0.5489177107810974,Disgust,0.9999067783355712,0.45098906755447377
οπικια,the country of the Opici,Joy,0.665847897529602,Disgust,0.9422953128814696,0.27644741535186756
οπισθοφῠλᾰκια,the command of the rear,Joy,0.2994589805603027,Fear,0.9999632835388184,0.7005043029785156
οπισθοφυλαξ,one who guards the rear,Trust,0.6468584537506104,Fear,0.998451828956604,0.35159337520599365
οπλῐσις,"equipment, accoutrement, arming",Joy,0.4922832548618316,Disgust,0.9999674558639526,0.507684201002121
οπλισμα,"an army, armament",Joy,0.5457473993301392,Disgust,0.9999493360519408,0.45420193672180165
οπλιστης,warrior-,Joy,0.3449101448059082,Disgust,0.9999648332595824,0.6550546884536742
οπλῑτης,"heavy-armed, armed",Joy,0.3679737448692322,Disgust,0.99996817111969,0.6319944262504579
οπλον,"a tool, implement",Surprise,0.5313482880592346,Trust,0.99898761510849,0.46763932704925537
οπλοποιια,a making of arms,Fear,0.408612310886383,Trust,0.8120275139808655,0.4034152030944825
ορᾱμα,"that which is seen, a sight, spectacle",Trust,0.6134580373764038,Surprise,0.9863298535346984,0.37287181615829457
οργᾰνον,"an organ, instrument, tool, for making",Surprise,0.5183486938476562,Disgust,0.9999326467514038,0.48158395290374756
οργεων,a priest,Disgust,0.7390984296798706,Anger,0.999891996383667,0.2607935667037964
ορειας,of,Fear,0.8007417321205139,Disgust,0.9999648332595824,0.1992231011390685
ορειβᾰσια,a mountaineer's life,Joy,0.307881623506546,Fear,0.989950716495514,0.682069092988968
ορειβᾰσια,a festival in which persons traversed the mountains,Joy,0.307881623506546,Fear,0.989950716495514,0.682069092988968
ορειβᾰτης,mountain-ranging,Fear,0.7283580303192139,Disgust,0.9991451501846312,0.27078711986541737
ορειτης,a mountaineer,Fear,0.8084086775779724,Disgust,0.9999489784240724,0.19154030084609996
ορειχαλκος,copper ore,Fear,0.3750905096530914,Disgust,0.7076443433761597,0.3325538337230683
ορειωτης,nan,Joy,0.299120157957077,Disgust,0.8798238039016724,0.5807036459445953
ορευς,a mule,Fear,0.6795060634613037,Disgust,0.9999500513076782,0.3204439878463745
ορεωκομος,a muleteer,Fear,0.7255508303642273,Joy,0.5843074917793274,-0.1412433385848999
ορθοδῐκας,judging righteously,Trust,0.6488268971443176,Disgust,0.999664068222046,0.3508371710777284
ορθοπους,with straight feet,Trust,0.4702886343002319,Disgust,0.9996589422225952,0.5293703079223633
ορθογοη,the early-wailing,Fear,0.8113366961479187,Trust,0.7442006468772888,-0.06713604927062988
ορθρος,"day-break, dawn, cock-crow",Disgust,0.8498899936676025,Joy,0.9999328851699828,0.15004289150238026
ορθωσια,nan,Trust,0.5352524518966675,Disgust,0.9999194145202636,0.4646669626235961
οριστης,one who marks the boundaries;,Fear,0.4657553136348724,Disgust,0.9999641180038452,0.5342088043689728
ορκιον,an oath,Joy,0.5453184843063354,Disgust,0.9999310970306396,0.4546126127243042
ορκος,"the object by which one swears, the witness of an oath",Trust,0.8981232047080994,Joy,0.9999297857284546,0.10180658102035522
ορκουρος,nan,Disgust,0.4450051188468933,Joy,0.999945878982544,0.5549407601356506
ορκωμα,an oath,Fear,0.3526739478111267,Disgust,0.9999654293060304,0.6472914814949037
ορκωμοσια,"a swearing, an oath",Trust,0.5584158897399902,Joy,0.999947190284729,0.44153130054473877
ορμᾰθος,"a string, chain",Joy,0.5060214996337891,Fear,0.999846577644348,0.49382507801055897
ορμη,"a violent movement onwards, an assault, attack, onset",Anticipation,0.2220257669687271,Fear,0.9999873638153076,0.7779615968465805
ορμοδοτηρ,harbour-giver,Joy,0.3238286674022674,Fear,0.9988681077957152,0.6750394403934479
ορνεον,a bird,Joy,0.2759595811367035,Disgust,0.9662912487983704,0.6903316676616669
ορνῑθαρχος,king of birds,Fear,0.5220937132835388,Disgust,0.9903767704963684,0.4682830572128296
ορνῑχολοχος,nan,Fear,0.6535876393318176,Disgust,0.9999383687973022,0.3463507294654846
οροδαμνος,a branch,Disgust,0.4914481937885284,Joy,0.968373715877533,0.47692552208900457
οροφιης,living under a roof,Disgust,0.9620703458786012,Fear,0.9995554089546204,0.037485063076019176
ορπηξ,"a sapling, young tree",Disgust,0.404127687215805,Fear,0.8781518340110779,0.4740241467952729
ορρος,the rump,Fear,0.5140318870544434,Disgust,0.9815493226051332,0.4675174355506898
ορσοθυρη,"a door approached by steps, a side-door",Fear,0.5251893401145935,Disgust,0.999952793121338,0.4747634530067445
ορυς,an antelope,Surprise,0.4899796843528747,Disgust,0.999963641166687,0.5099839568138123
